,version,image_path,height,width
2435,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\429.png,154,131
2436,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\43.png,240,234
2437,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\430.png,366,357
2438,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\431.png,218,334
2439,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\432.png,467,233
2440,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\433.png,325,277
2441,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\434.png,256,387
2442,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\435.png,102,247
2443,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\436.png,264,37
2444,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\437.png,208,106
2445,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\438.png,313,229
2446,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\439.png,4,69
2447,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\44.png,632,696
2448,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\440.png,133,121
2449,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\441.png,549,350
2450,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\442.png,9,69
2451,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\443.png,124,175
2452,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\444.png,308,270
2453,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\445.png,339,373
2454,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\446.png,105,259
2455,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\447.png,189,122
2456,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\448.png,309,302
2457,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\449.png,479,468
2458,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\45.png,171,279
2459,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\450.png,115,169
2460,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\451.png,518,525
2461,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\452.png,298,113
2462,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\453.png,185,172
2463,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\454.png,397,213
2464,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\455.png,304,368
2465,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\456.png,370,427
2466,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\457.png,194,277
2467,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\458.png,299,404
2468,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\459.png,504,277
2469,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\46.png,93,106
2470,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\460.png,98,103
2471,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\461.png,74,96
2472,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\462.png,280,205
2473,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\463.png,93,166
2474,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\464.png,425,764
2475,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\465.png,379,495
2476,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\466.png,320,226
2477,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\467.png,239,236
2478,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\468.png,462,461
2479,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\469.png,107,168
2480,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\47.png,207,386
2481,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\470.png,186,157
2482,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\471.png,451,825
2483,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\472.png,2,32
2484,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\473.png,149,37
2485,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\474.png,405,678
2486,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\475.png,906,1023
2487,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\476.png,114,100
2488,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\477.png,123,140
2489,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\478.png,278,309
2490,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\479.png,296,286
2491,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\48.png,197,53
2492,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\480.png,136,42
2493,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\481.png,70,148
2494,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\482.png,193,244
2495,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\483.png,663,560
2496,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\484.png,113,140
2497,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\485.png,145,131
2498,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\486.png,429,654
2499,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\487.png,234,361
2500,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\488.png,928,502
2501,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\489.png,471,171
2502,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\49.png,224,430
2503,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\490.png,230,151
2504,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\491.png,63,122
2505,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\492.png,39,120
2506,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\493.png,303,367
2507,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\494.png,473,159
2508,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\495.png,62,34
2509,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\496.png,209,256
2510,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\497.png,324,292
2511,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\498.png,519,422
2512,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\499.png,191,267
2513,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\5.png,94,100
2514,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\50.png,100,164
2515,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\500.png,105,123
2516,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\501.png,299,245
2517,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\502.png,117,221
2518,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\503.png,88,57
2519,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\504.png,462,459
2520,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\505.png,825,946
2521,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\506.png,306,505
2522,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\507.png,130,145
2523,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\508.png,321,231
2524,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\509.png,225,380
2525,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\51.png,278,296
2526,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\510.png,270,370
2527,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\511.png,96,74
2528,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\512.png,371,303
2529,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\513.png,60,29
2530,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\514.png,404,517
2531,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\515.png,223,323
2532,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\516.png,235,476
2533,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\517.png,597,327
2534,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\518.png,99,314
2535,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\519.png,87,125
2536,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\52.png,124,86
2537,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\520.png,135,152
2538,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\521.png,271,168
2539,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\522.png,66,112
2540,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\523.png,180,527
2541,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\524.png,201,279
2542,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\525.png,720,638
2543,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\526.png,859,965
2544,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\527.png,182,225
2545,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\528.png,88,127
2546,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\529.png,77,76
2547,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\53.png,192,159
2548,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\530.png,309,309
2549,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\531.png,114,141
2550,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\532.png,113,140
2551,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\533.png,90,54
2552,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\534.png,41,87
2553,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\535.png,112,376
2554,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\536.png,269,192
2555,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\537.png,408,563
2556,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\538.png,67,164
2557,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\539.png,364,198
2558,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\54.png,931,331
2559,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\540.png,521,525
2560,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\541.png,477,466
2561,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\542.png,74,96
2562,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\543.png,165,92
2563,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\544.png,48,163
2564,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\545.png,34,102
2565,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\546.png,303,273
2566,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\547.png,380,676
2567,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\548.png,105,123
2568,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\549.png,106,34
2569,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\55.png,262,222
2570,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\550.png,385,756
2571,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\551.png,364,141
2572,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\552.png,302,114
2573,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\553.png,273,188
2574,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\554.png,257,423
2575,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\555.png,78,51
2576,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\556.png,10,14
2577,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\557.png,93,180
2578,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\558.png,382,494
2579,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\559.png,1,4
2580,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\56.png,154,166
2581,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\560.png,420,435
2582,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\561.png,116,169
2583,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\562.png,147,227
2584,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\563.png,205,91
2585,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\564.png,109,107
2586,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\565.png,76,76
2587,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\566.png,253,260
2588,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\567.png,63,87
2589,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\568.png,141,115
2590,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\569.png,237,235
2591,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\57.png,178,287
2592,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\570.png,188,329
2593,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\571.png,651,434
2594,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\572.png,724,649
2595,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\573.png,225,146
2596,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\574.png,210,151
2597,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\575.png,178,531
2598,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\576.png,438,365
2599,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\577.png,1020,866
2600,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\578.png,64,95
2601,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\579.png,72,100
2602,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\58.png,207,57
2603,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\580.png,123,140
2604,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\581.png,28,6
2605,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\582.png,336,376
2606,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\583.png,204,279
2607,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\584.png,509,284
2608,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\585.png,153,81
2609,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\586.png,44,78
2610,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\587.png,88,147
2611,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\588.png,357,337
2612,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\589.png,323,287
2613,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\59.png,104,18
2614,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\590.png,180,528
2615,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\591.png,241,394
2616,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\592.png,185,175
2617,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\593.png,165,470
2618,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\594.png,93,45
2619,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\595.png,289,324
2620,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\596.png,396,112
2621,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\597.png,163,44
2622,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\598.png,676,197
2623,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\599.png,570,929
2624,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\6.png,185,192
2625,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\60.png,284,405
2626,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\600.png,301,116
2627,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\601.png,276,641
2628,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\602.png,830,427
2629,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\603.png,226,319
2630,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\604.png,461,460
2631,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\605.png,5,28
2632,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\606.png,44,92
2633,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\607.png,840,963
2634,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\608.png,17,22
2635,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\609.png,113,93
2636,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\61.png,7,11
2637,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\610.png,141,115
2638,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\611.png,83,36
2639,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\612.png,64,113
2640,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\613.png,269,191
2641,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\614.png,656,571
2642,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\615.png,86,14
2643,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\616.png,286,296
2644,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\617.png,264,126
2645,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\618.png,331,195
2646,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\619.png,78,31
2647,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\62.png,116,59
2648,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\620.png,125,89
2649,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\621.png,84,125
2650,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\622.png,465,398
2651,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\623.png,297,473
2652,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\624.png,324,228
2653,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\625.png,19,15
2654,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\626.png,188,175
2655,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\627.png,72,96
2656,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\628.png,473,142
2657,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\629.png,468,481
2658,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\63.png,191,160
2659,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\630.png,260,95
2660,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\631.png,182,473
2661,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\632.png,73,89
2662,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\633.png,192,382
2663,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\634.png,650,430
2664,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\635.png,296,235
2665,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\636.png,60,29
2666,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\637.png,141,113
2667,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\638.png,317,557
2668,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\639.png,246,386
2669,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\64.png,109,93
2670,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\640.png,419,247
2671,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\641.png,178,69
2672,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\642.png,63,3
2673,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\643.png,100,114
2674,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\644.png,78,78
2675,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\645.png,130,145
2676,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\646.png,365,171
2677,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\647.png,214,380
2678,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\648.png,467,159
2679,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\649.png,237,321
2680,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\65.png,244,163
2681,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\650.png,454,556
2682,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\651.png,56,87
2683,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\652.png,223,217
2684,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\653.png,466,410
2685,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\654.png,234,237
2686,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\655.png,180,86
2687,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\656.png,296,283
2688,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\657.png,75,76
2689,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\658.png,26,2
2690,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\659.png,422,558
2691,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\66.png,243,511
2692,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\660.png,112,111
2693,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\661.png,309,316
2694,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\662.png,146,225
2695,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\663.png,20,51
2696,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\664.png,307,278
2697,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\665.png,71,100
2698,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\666.png,202,182
2699,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\667.png,720,652
2700,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\668.png,216,213
2701,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\669.png,177,64
2702,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\67.png,165,168
2703,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\670.png,239,385
2704,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\671.png,221,575
2705,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\672.png,316,309
2706,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\673.png,57,86
2707,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\674.png,499,406
2708,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\675.png,374,180
2709,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\676.png,3,62
2710,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\677.png,504,219
2711,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\678.png,1,4
2712,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\679.png,262,258
2713,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\68.png,625,441
2714,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\680.png,294,245
2715,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\681.png,159,67
2716,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\682.png,32,130
2717,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\683.png,37,11
2718,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\684.png,405,112
2719,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\685.png,99,100
2720,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\686.png,29,130
2721,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\687.png,547,136
2722,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\688.png,448,217
2723,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\689.png,532,401
2724,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\69.png,301,695
2725,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\690.png,16,72
2726,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\691.png,206,152
2727,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\692.png,274,297
2728,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\693.png,50,32
2729,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\694.png,66,82
2730,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\695.png,335,154
2731,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\696.png,189,361
2732,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\697.png,223,130
2733,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\698.png,164,194
2734,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\699.png,308,314
2735,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\7.png,452,786
2736,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\70.png,338,112
2737,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\700.png,288,679
2738,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\701.png,181,244
2739,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\702.png,600,617
2740,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\703.png,359,356
2741,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\704.png,526,254
2742,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\705.png,111,161
2743,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\706.png,66,173
2744,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\707.png,97,116
2745,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\708.png,578,435
2746,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\709.png,598,641
2747,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\71.png,74,76
2748,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\710.png,206,164
2749,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\711.png,240,228
2750,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\712.png,261,288
2751,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\713.png,169,140
2752,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\714.png,536,607
2753,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\715.png,585,216
2754,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\716.png,339,240
2755,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\717.png,66,104
2756,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\718.png,621,1017
2757,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\719.png,175,85
2758,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\72.png,323,950
2759,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\720.png,887,608
2760,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\721.png,927,331
2761,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\722.png,154,144
2762,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\723.png,120,104
2763,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\724.png,98,92
2764,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\725.png,83,90
2765,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\726.png,344,209
2766,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\727.png,121,111
2767,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\728.png,175,238
2768,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\729.png,544,356
2769,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\73.png,381,331
2770,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\730.png,90,242
2771,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\731.png,165,214
2772,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\732.png,248,152
2773,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\733.png,93,404
2774,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\734.png,523,350
2775,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\735.png,570,774
2776,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\736.png,152,144
2777,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\737.png,110,112
2778,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\738.png,802,992
2779,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\739.png,94,212
2780,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\74.png,22,74
2781,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\740.png,200,63
2782,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\741.png,167,137
2783,_separated2,../data/Cerrado_trees.v1i.coco/_separated2\742.png,111,120
